SubjectCode,Experiment,Handiness,Trial_Number,MazeID,Lateralized,Side,Moves,Solution_RT,Obs_No,sVGC_Obs,dVGC_Obs,Orig_RandPos,Aware_ReportObs,Subj_RT,Time_Trial,toremove
S129,VGC_lat_behav,2,67,10,0,2,21,7.860342,3,4.50E-05,0.00832,5,6,11.349636,28.726781,0
S129,VGC_lat_behav,2,67,10,0,2,21,7.860342,4,1,0.340855,5,3,11.349636,28.726781,0
S129,VGC_lat_behav,2,67,10,0,2,21,7.860342,5,4.50E-05,0.008786,5,6,11.349636,28.726781,0
S129,VGC_lat_behav,2,67,10,0,2,21,7.860342,6,1,0.794728,5,3,11.349636,28.726781,0
S129,VGC_lat_behav,2,68,4,0,1,22,9.016916,1,0.776937,0.277952,5,6,9.064964,28.008794,0
S129,VGC_lat_behav,2,68,4,0,1,22,9.016916,2,4.50E-05,0.012442,5,3,9.064964,28.008794,0
S129,VGC_lat_behav,2,68,4,0,1,22,9.016916,3,4.50E-05,0.012992,5,4,9.064964,28.008794,0
S129,VGC_lat_behav,2,68,4,0,1,22,9.016916,4,0.006687,0.126397,5,3,9.064964,28.008794,0
S129,VGC_lat_behav,2,68,4,0,1,22,9.016916,5,1,0.860941,5,7,9.064964,28.008794,0
S129,VGC_lat_behav,2,68,4,0,1,22,9.016916,6,4.50E-05,0.010074,5,3,9.064964,28.008794,0
S129,VGC_lat_behav,2,69,16,0,2,20,6.992468,1,0.776937,0.277952,5,3,14.680401,31.505842,0
S129,VGC_lat_behav,2,69,16,0,2,20,6.992468,2,4.50E-05,0.012442,5,4,14.680401,31.505842,0
S129,VGC_lat_behav,2,69,16,0,2,20,6.992468,3,4.50E-05,0.012992,5,4,14.680401,31.505842,0
S129,VGC_lat_behav,2,69,16,0,2,20,6.992468,4,0.006687,0.126397,5,6,14.680401,31.505842,0
S129,VGC_lat_behav,2,69,16,0,2,20,6.992468,5,1,0.860941,5,6,14.680401,31.505842,0
S129,VGC_lat_behav,2,69,16,0,2,20,6.992468,6,4.50E-05,0.010074,5,4,14.680401,31.505842,0
S129,VGC_lat_behav,2,70,20,1,1,16,4.204615,1,1,0.434939,5,6,14.456098,28.561494,0
S129,VGC_lat_behav,2,70,20,1,1,16,4.204615,2,0.999954,0.179027,5,6,14.456098,28.561494,0
S129,VGC_lat_behav,2,70,20,1,1,16,4.204615,3,4.50E-05,0.010833,5,3,14.456098,28.561494,0
S129,VGC_lat_behav,2,70,20,1,1,16,4.204615,4,4.50E-05,0.01009,5,4,14.456098,28.561494,0
S129,VGC_lat_behav,2,70,20,1,1,16,4.204615,5,1,0.652222,5,7,14.456098,28.561494,0
S129,VGC_lat_behav,2,70,20,1,1,16,4.204615,6,4.50E-05,0.011886,5,4,14.456098,28.561494,0
S129,VGC_lat_behav,2,71,2,1,2,17,5.271184,1,1,0.207716,5,3,11.085064,25.852432,0
S129,VGC_lat_behav,2,71,2,1,2,17,5.271184,2,0.006687,0.271915,5,3,11.085064,25.852432,0
S129,VGC_lat_behav,2,71,2,1,2,17,5.271184,3,4.50E-05,0.012315,5,6,11.085064,25.852432,0
S129,VGC_lat_behav,2,71,2,1,2,17,5.271184,4,4.50E-05,0.010972,5,3,11.085064,25.852432,0
S129,VGC_lat_behav,2,71,2,1,2,17,5.271184,5,1,0.359344,5,6,11.085064,25.852432,0
S129,VGC_lat_behav,2,71,2,1,2,17,5.271184,6,4.50E-05,0.012373,5,4,11.085064,25.852432,0
S129,VGC_lat_behav,2,72,18,0,1,17,5.325912,1,1,0.167887,5,3,10.902586,25.708518,0
S129,VGC_lat_behav,2,72,18,0,1,17,5.325912,2,0.000553,0.026176,5,7,10.902586,25.708518,0
S129,VGC_lat_behav,2,72,18,0,1,17,5.325912,3,1,0.568484,5,7,10.902586,25.708518,0
S129,VGC_lat_behav,2,72,18,0,1,17,5.325912,4,4.50E-05,0.007788,5,4,10.902586,25.708518,0
S129,VGC_lat_behav,2,72,18,0,1,17,5.325912,5,0.499569,0.385665,5,4,10.902586,25.708518,0
S129,VGC_lat_behav,2,72,18,0,1,17,5.325912,6,1,0.262165,5,4,10.902586,25.708518,0
S129,VGC_lat_behav,2,73,13,0,1,26,12.304627,1,4.50E-05,0.009394,5,3,11.657982,33.555429,0
S129,VGC_lat_behav,2,73,13,0,1,26,12.304627,2,4.50E-05,0.011198,5,2,11.657982,33.555429,0
S129,VGC_lat_behav,2,73,13,0,1,26,12.304627,3,1,0.273298,5,6,11.657982,33.555429,0
S129,VGC_lat_behav,2,73,13,0,1,26,12.304627,4,1,0.446809,5,6,11.657982,33.555429,0
S129,VGC_lat_behav,2,73,13,0,1,26,12.304627,5,1,0.872278,5,7,11.657982,33.555429,0
S129,VGC_lat_behav,2,73,13,0,1,26,12.304627,6,4.50E-05,0.007465,5,2,11.657982,33.555429,0
S129,VGC_lat_behav,2,74,9,1,1,14,3.73985,1,0.999996,0.635068,5,7,9.897199,23.377248,0
S129,VGC_lat_behav,2,74,9,1,1,14,3.73985,2,4.50E-05,0.011048,5,3,9.897199,23.377248,0
S129,VGC_lat_behav,2,74,9,1,1,14,3.73985,3,4.50E-05,0.012972,5,3,9.897199,23.377248,0
S129,VGC_lat_behav,2,74,9,1,1,14,3.73985,4,1,0.358517,5,7,9.897199,23.377248,0
S129,VGC_lat_behav,2,74,9,1,1,14,3.73985,5,4.50E-05,0.010478,5,1,9.897199,23.377248,0
S129,VGC_lat_behav,2,74,9,1,1,14,3.73985,6,4.50E-05,0.011974,5,1,9.897199,23.377248,0
S129,VGC_lat_behav,2,75,17,1,1,16,6.463047,1,0.000553,0.070838,5,5,10.131598,26.377838,0
S129,VGC_lat_behav,2,75,17,1,1,16,6.463047,2,0.006687,0.068372,5,6,10.131598,26.377838,0
S129,VGC_lat_behav,2,75,17,1,1,16,6.463047,3,1,0.736806,5,7,10.131598,26.377838,0
S129,VGC_lat_behav,2,75,17,1,1,16,6.463047,4,4.50E-05,0.011899,5,1,10.131598,26.377838,0
S129,VGC_lat_behav,2,75,17,1,1,16,6.463047,5,4.50E-05,0.008631,5,2,10.131598,26.377838,0
S129,VGC_lat_behav,2,75,17,1,1,16,6.463047,6,1,0.735882,5,6,10.131598,26.377838,0
S129,VGC_lat_behav,2,76,1,0,1,20,5.93553,1,4.50E-05,0.009394,5,3,17.229914,33.075512,0
S129,VGC_lat_behav,2,76,1,0,1,20,5.93553,2,4.50E-05,0.011198,5,3,17.229914,33.075512,0
S129,VGC_lat_behav,2,76,1,0,1,20,5.93553,3,1,0.273298,5,6,17.229914,33.075512,0
S129,VGC_lat_behav,2,76,1,0,1,20,5.93553,4,1,0.446809,5,3,17.229914,33.075512,0
S129,VGC_lat_behav,2,76,1,0,1,20,5.93553,5,1,0.872278,5,7,17.229914,33.075512,0
S129,VGC_lat_behav,2,76,1,0,1,20,5.93553,6,4.50E-05,0.007465,5,3,17.229914,33.075512,0
S129,VGC_lat_behav,2,77,20,0,2,24,7.162871,1,4.50E-05,0.009304,5,3,13.573635,30.337081,0
S129,VGC_lat_behav,2,77,20,0,2,24,7.162871,2,4.50E-05,0.009213,5,3,13.573635,30.337081,0
S129,VGC_lat_behav,2,77,20,0,2,24,7.162871,3,1,0.536468,5,3,13.573635,30.337081,0
S129,VGC_lat_behav,2,77,20,0,2,24,7.162871,4,4.50E-05,0.009803,5,3,13.573635,30.337081,0
S129,VGC_lat_behav,2,77,20,0,2,24,7.162871,5,1,0.274407,5,7,13.573635,30.337081,0
S129,VGC_lat_behav,2,77,20,0,2,24,7.162871,6,1,0.354378,5,3,13.573635,30.337081,0
S129,VGC_lat_behav,2,78,22,1,1,20,5.40942,1,0.100731,0.366041,5,6,15.899258,31.09383,0
S129,VGC_lat_behav,2,78,22,1,1,20,5.40942,2,4.50E-05,0.008502,5,4,15.899258,31.09383,0
S129,VGC_lat_behav,2,78,22,1,1,20,5.40942,3,1,0.325606,5,3,15.899258,31.09383,0
S129,VGC_lat_behav,2,78,22,1,1,20,5.40942,4,1,0.256846,5,3,15.899258,31.09383,0
S129,VGC_lat_behav,2,78,22,1,1,20,5.40942,5,1,0.203707,5,6,15.899258,31.09383,0
S129,VGC_lat_behav,2,78,22,1,1,20,5.40942,6,0.006686,0.192338,5,6,15.899258,31.09383,0
S129,VGC_lat_behav,2,79,20,0,1,22,7.169068,1,4.50E-05,0.009304,5,6,10.650967,27.656692,0
S129,VGC_lat_behav,2,79,20,0,1,22,7.169068,2,4.50E-05,0.009213,5,3,10.650967,27.656692,0
S129,VGC_lat_behav,2,79,20,0,1,22,7.169068,3,1,0.536468,5,6,10.650967,27.656692,0
S129,VGC_lat_behav,2,79,20,0,1,22,7.169068,4,4.50E-05,0.009803,5,3,10.650967,27.656692,0
S129,VGC_lat_behav,2,79,20,0,1,22,7.169068,5,1,0.274407,5,6,10.650967,27.656692,0
S129,VGC_lat_behav,2,79,20,0,1,22,7.169068,6,1,0.354378,5,3,10.650967,27.656692,0
S129,VGC_lat_behav,2,80,17,1,2,26,12.448779,1,0.000553,0.070838,5,3,10.598974,32.697209,0
S129,VGC_lat_behav,2,80,17,1,2,26,12.448779,2,0.006687,0.068372,5,7,10.598974,32.697209,0
S129,VGC_lat_behav,2,80,17,1,2,26,12.448779,3,1,0.736806,5,6,10.598974,32.697209,0
S129,VGC_lat_behav,2,80,17,1,2,26,12.448779,4,4.50E-05,0.011899,5,2,10.598974,32.697209,0
S129,VGC_lat_behav,2,80,17,1,2,26,12.448779,5,4.50E-05,0.008631,5,3,10.598974,32.697209,0
S129,VGC_lat_behav,2,80,17,1,2,26,12.448779,6,1,0.735882,5,4,10.598974,32.697209,0
S129,VGC_lat_behav,2,81,15,0,1,15,4.085864,1,1,0.206502,5,3,13.903615,27.642345,0
S129,VGC_lat_behav,2,81,15,0,1,15,4.085864,2,4.50E-05,0.009241,5,3,13.903615,27.642345,0
S129,VGC_lat_behav,2,81,15,0,1,15,4.085864,3,4.50E-05,0.011435,5,6,13.903615,27.642345,0
S129,VGC_lat_behav,2,81,15,0,1,15,4.085864,4,0.924007,0.5731,5,7,13.903615,27.642345,0
S129,VGC_lat_behav,2,81,15,0,1,15,4.085864,5,4.50E-05,0.00984,5,3,13.903615,27.642345,0
S129,VGC_lat_behav,2,81,15,0,1,15,4.085864,6,1,0.336414,5,6,13.903615,27.642345,0
S129,VGC_lat_behav,2,82,7,1,2,18,6.25212,1,4.50E-05,0.013574,5,3,13.262491,29.378192,0
S129,VGC_lat_behav,2,82,7,1,2,18,6.25212,2,0.776986,0.04533,5,3,13.262491,29.378192,0
S129,VGC_lat_behav,2,82,7,1,2,18,6.25212,3,4.50E-05,0.011582,5,3,13.262491,29.378192,0
S129,VGC_lat_behav,2,82,7,1,2,18,6.25212,4,1,0.478518,5,8,13.262491,29.378192,0
S129,VGC_lat_behav,2,82,7,1,2,18,6.25212,5,4.50E-05,0.009527,5,3,13.262491,29.378192,0
S129,VGC_lat_behav,2,82,7,1,2,18,6.25212,6,1,0.513699,5,7,13.262491,29.378192,0
S129,VGC_lat_behav,2,83,9,1,2,14,3.57465,1,0.999996,0.635068,5,7,17.39093,30.929557,0
S129,VGC_lat_behav,2,83,9,1,2,14,3.57465,2,4.50E-05,0.011048,5,2,17.39093,30.929557,0
S129,VGC_lat_behav,2,83,9,1,2,14,3.57465,3,4.50E-05,0.012972,5,3,17.39093,30.929557,0
S129,VGC_lat_behav,2,83,9,1,2,14,3.57465,4,1,0.358517,5,7,17.39093,30.929557,0
S129,VGC_lat_behav,2,83,9,1,2,14,3.57465,5,4.50E-05,0.010478,5,3,17.39093,30.929557,0
S129,VGC_lat_behav,2,83,9,1,2,14,3.57465,6,4.50E-05,0.011974,5,3,17.39093,30.929557,0
S129,VGC_lat_behav,2,84,16,1,2,20,4.909829,1,1,0.445887,5,3,13.387365,28.199894,0
S129,VGC_lat_behav,2,84,16,1,2,20,4.909829,2,4.50E-05,0.009504,5,3,13.387365,28.199894,0
S129,VGC_lat_behav,2,84,16,1,2,20,4.909829,3,4.50E-05,0.009802,5,3,13.387365,28.199894,0
S129,VGC_lat_behav,2,84,16,1,2,20,4.909829,4,1,0.387122,5,7,13.387365,28.199894,0
S129,VGC_lat_behav,2,84,16,1,2,20,4.909829,5,0.999954,0.154899,5,3,13.387365,28.199894,0
S129,VGC_lat_behav,2,84,16,1,2,20,4.909829,6,4.50E-05,0.009106,5,2,13.387365,28.199894,0
S129,VGC_lat_behav,2,85,4,1,1,20,5.868688,1,1,0.445887,5,2,11.447519,26.990711,0
S129,VGC_lat_behav,2,85,4,1,1,20,5.868688,2,4.50E-05,0.009504,5,2,11.447519,26.990711,0
S129,VGC_lat_behav,2,85,4,1,1,20,5.868688,3,4.50E-05,0.009802,5,7,11.447519,26.990711,0
S129,VGC_lat_behav,2,85,4,1,1,20,5.868688,4,1,0.387122,5,2,11.447519,26.990711,0
S129,VGC_lat_behav,2,85,4,1,1,20,5.868688,5,0.999954,0.154899,5,6,11.447519,26.990711,0
S129,VGC_lat_behav,2,85,4,1,1,20,5.868688,6,4.50E-05,0.009106,5,3,11.447519,26.990711,0
S129,VGC_lat_behav,2,86,7,0,1,15,4.866743,1,1,0.659569,5,6,21.019508,35.51309,0
S129,VGC_lat_behav,2,86,7,0,1,15,4.866743,2,0.499625,0.203611,5,5,21.019508,35.51309,0
S129,VGC_lat_behav,2,86,7,0,1,15,4.866743,3,1,0.282635,5,3,21.019508,35.51309,0
S129,VGC_lat_behav,2,86,7,0,1,15,4.866743,4,4.50E-05,0.008266,5,4,21.019508,35.51309,0
S129,VGC_lat_behav,2,86,7,0,1,15,4.866743,5,4.50E-05,0.009985,5,2,21.019508,35.51309,0
S129,VGC_lat_behav,2,86,7,0,1,15,4.866743,6,4.50E-05,0.009721,5,3,21.019508,35.51309,0
S129,VGC_lat_behav,2,87,8,1,1,16,4.662423,1,1,0.434939,5,3,10.286755,24.624329,0
S129,VGC_lat_behav,2,87,8,1,1,16,4.662423,2,0.999954,0.179027,5,7,10.286755,24.624329,0
S129,VGC_lat_behav,2,87,8,1,1,16,4.662423,3,4.50E-05,0.010833,5,3,10.286755,24.624329,0
S129,VGC_lat_behav,2,87,8,1,1,16,4.662423,4,4.50E-05,0.01009,5,6,10.286755,24.624329,0
S129,VGC_lat_behav,2,87,8,1,1,16,4.662423,5,1,0.652222,5,6,10.286755,24.624329,0
S129,VGC_lat_behav,2,87,8,1,1,16,4.662423,6,4.50E-05,0.011886,5,3,10.286755,24.624329,0
S129,VGC_lat_behav,2,88,7,1,1,16,6.296403,1,4.50E-05,0.013574,5,3,9.563901,25.543553,0
S129,VGC_lat_behav,2,88,7,1,1,16,6.296403,2,0.776986,0.04533,5,3,9.563901,25.543553,0
S129,VGC_lat_behav,2,88,7,1,1,16,6.296403,3,4.50E-05,0.011582,5,2,9.563901,25.543553,0
S129,VGC_lat_behav,2,88,7,1,1,16,6.296403,4,1,0.478518,5,7,9.563901,25.543553,0
S129,VGC_lat_behav,2,88,7,1,1,16,6.296403,5,4.50E-05,0.009527,5,3,9.563901,25.543553,0
S129,VGC_lat_behav,2,88,7,1,1,16,6.296403,6,1,0.513699,5,7,9.563901,25.543553,0
S129,VGC_lat_behav,2,89,1,1,1,22,7.165703,1,4.50E-05,0.010614,5,3,9.853336,26.989261,0
S129,VGC_lat_behav,2,89,1,1,1,22,7.165703,2,1,0.280231,5,7,9.853336,26.989261,0
S129,VGC_lat_behav,2,89,1,1,1,22,7.165703,3,4.50E-05,0.009063,5,3,9.853336,26.989261,0
S129,VGC_lat_behav,2,89,1,1,1,22,7.165703,4,1,0.506131,5,6,9.853336,26.989261,0
S129,VGC_lat_behav,2,89,1,1,1,22,7.165703,5,1,0.116852,5,3,9.853336,26.989261,0
S129,VGC_lat_behav,2,89,1,1,1,22,7.165703,6,1,0.198856,5,7,9.853336,26.989261,0
S129,VGC_lat_behav,2,90,13,1,1,22,7.639929,1,4.50E-05,0.010614,5,3,10.78141,28.060477,0
S129,VGC_lat_behav,2,90,13,1,1,22,7.639929,2,1,0.280231,5,6,10.78141,28.060477,0
S129,VGC_lat_behav,2,90,13,1,1,22,7.639929,3,4.50E-05,0.009063,5,3,10.78141,28.060477,0
S129,VGC_lat_behav,2,90,13,1,1,22,7.639929,4,1,0.506131,5,7,10.78141,28.060477,0
S129,VGC_lat_behav,2,90,13,1,1,22,7.639929,5,1,0.116852,5,3,10.78141,28.060477,0
S129,VGC_lat_behav,2,90,13,1,1,22,7.639929,6,1,0.198856,5,7,10.78141,28.060477,0
S129,VGC_lat_behav,2,91,14,1,2,19,5.141984,1,1,0.207716,5,3,11.954475,26.844137,0
S129,VGC_lat_behav,2,91,14,1,2,19,5.141984,2,0.006687,0.271915,5,3,11.954475,26.844137,0
S129,VGC_lat_behav,2,91,14,1,2,19,5.141984,3,4.50E-05,0.012315,5,4,11.954475,26.844137,0
S129,VGC_lat_behav,2,91,14,1,2,19,5.141984,4,4.50E-05,0.010972,5,3,11.954475,26.844137,0
S129,VGC_lat_behav,2,91,14,1,2,19,5.141984,5,1,0.359344,5,8,11.954475,26.844137,0
S129,VGC_lat_behav,2,91,14,1,2,19,5.141984,6,4.50E-05,0.012373,5,3,11.954475,26.844137,0
S129,VGC_lat_behav,2,92,23,1,2,17,3.4206,1,4.50E-05,0.011227,5,6,10.967209,24.276098,0
S129,VGC_lat_behav,2,92,23,1,2,17,3.4206,2,4.50E-05,0.012919,5,6,10.967209,24.276098,0
S129,VGC_lat_behav,2,92,23,1,2,17,3.4206,3,1,0.465857,5,6,10.967209,24.276098,0
S129,VGC_lat_behav,2,92,23,1,2,17,3.4206,4,4.50E-05,0.01315,5,4,10.967209,24.276098,0
S129,VGC_lat_behav,2,92,23,1,2,17,3.4206,5,4.50E-05,0.011689,5,7,10.967209,24.276098,0
S129,VGC_lat_behav,2,92,23,1,2,17,3.4206,6,4.50E-05,0.011458,5,5,10.967209,24.276098,0
S129,VGC_lat_behav,2,93,21,1,2,14,3.837209,1,0.999996,0.635068,5,7,9.681681,23.4947,0
S129,VGC_lat_behav,2,93,21,1,2,14,3.837209,2,4.50E-05,0.011048,5,4,9.681681,23.4947,0
S129,VGC_lat_behav,2,93,21,1,2,14,3.837209,3,4.50E-05,0.012972,5,2,9.681681,23.4947,0
S129,VGC_lat_behav,2,93,21,1,2,14,3.837209,4,1,0.358517,5,8,9.681681,23.4947,0
S129,VGC_lat_behav,2,93,21,1,2,14,3.837209,5,4.50E-05,0.010478,5,2,9.681681,23.4947,0
S129,VGC_lat_behav,2,93,21,1,2,14,3.837209,6,4.50E-05,0.011974,5,4,9.681681,23.4947,0
S129,VGC_lat_behav,2,94,6,0,2,19,7.225371,1,1,0.167887,5,4,10.887449,27.969782,0
S129,VGC_lat_behav,2,94,6,0,2,19,7.225371,2,0.000553,0.026176,5,6,10.887449,27.969782,0
S129,VGC_lat_behav,2,94,6,0,2,19,7.225371,3,1,0.568484,5,6,10.887449,27.969782,0
S129,VGC_lat_behav,2,94,6,0,2,19,7.225371,4,4.50E-05,0.007788,5,3,10.887449,27.969782,0
S129,VGC_lat_behav,2,94,6,0,2,19,7.225371,5,0.499569,0.385665,5,7,10.887449,27.969782,0
S129,VGC_lat_behav,2,94,6,0,2,19,7.225371,6,1,0.262165,5,3,10.887449,27.969782,0
S129,VGC_lat_behav,2,95,24,0,2,16,4.659869,1,4.50E-05,0.011218,5,6,11.621051,26.224645,0
S129,VGC_lat_behav,2,95,24,0,2,16,4.659869,2,4.50E-05,0.013263,5,3,11.621051,26.224645,0
S129,VGC_lat_behav,2,95,24,0,2,16,4.659869,3,0.923994,0.596033,5,6,11.621051,26.224645,0
S129,VGC_lat_behav,2,95,24,0,2,16,4.659869,4,4.50E-05,0.01097,5,6,11.621051,26.224645,0
S129,VGC_lat_behav,2,95,24,0,2,16,4.659869,5,0.006688,0.116889,5,6,11.621051,26.224645,0
S129,VGC_lat_behav,2,95,24,0,2,16,4.659869,6,1,0.316083,5,4,11.621051,26.224645,0
S129,VGC_lat_behav,2,96,6,1,2,26,5.400846,1,0.993292,0.382299,5,3,10.781796,25.69398,0
S129,VGC_lat_behav,2,96,6,1,2,26,5.400846,2,1,0.294643,5,4,10.781796,25.69398,0
S129,VGC_lat_behav,2,96,6,1,2,26,5.400846,3,4.50E-05,0.011692,5,6,10.781796,25.69398,0
S129,VGC_lat_behav,2,96,6,1,2,26,5.400846,4,4.50E-05,0.011692,5,6,10.781796,25.69398,0
S129,VGC_lat_behav,2,96,6,1,2,26,5.400846,5,0.075783,0.294501,5,3,10.781796,25.69398,0
S129,VGC_lat_behav,2,96,6,1,2,26,5.400846,6,4.50E-05,0.012684,5,7,10.781796,25.69398,0
S130,VGC_lat_behav,2,1,15,1,2,14,5.26268,1,1,0.47329,5,1,16.12984,31.386691,0
S130,VGC_lat_behav,2,1,15,1,2,14,5.26268,2,4.50E-05,0.012553,5,2,16.12984,31.386691,0
S130,VGC_lat_behav,2,1,15,1,2,14,5.26268,3,4.50E-05,0.014264,5,4,16.12984,31.386691,0
S130,VGC_lat_behav,2,1,15,1,2,14,5.26268,4,4.50E-05,0.013551,5,4,16.12984,31.386691,0
S130,VGC_lat_behav,2,1,15,1,2,14,5.26268,5,1,0.355752,5,3,16.12984,31.386691,0
S130,VGC_lat_behav,2,1,15,1,2,14,5.26268,6,0.034413,0.112474,5,7,16.12984,31.386691,0
S130,VGC_lat_behav,2,2,7,1,1,16,5.301394,1,4.50E-05,0.013574,5,3,12.031205,27.267173,0
S130,VGC_lat_behav,2,2,7,1,1,16,5.301394,2,0.776986,0.04533,5,3,12.031205,27.267173,0
S130,VGC_lat_behav,2,2,7,1,1,16,5.301394,3,4.50E-05,0.011582,5,5,12.031205,27.267173,0
S130,VGC_lat_behav,2,2,7,1,1,16,5.301394,4,1,0.478518,5,5,12.031205,27.267173,0
S130,VGC_lat_behav,2,2,7,1,1,16,5.301394,5,4.50E-05,0.009527,5,5,12.031205,27.267173,0
S130,VGC_lat_behav,2,2,7,1,1,16,5.301394,6,1,0.513699,5,5,12.031205,27.267173,0
S130,VGC_lat_behav,2,3,4,0,2,20,10.143381,1,0.776937,0.277952,5,3,23.110997,42.923701,0
S130,VGC_lat_behav,2,3,4,0,2,20,10.143381,2,4.50E-05,0.012442,5,4,23.110997,42.923701,0
S130,VGC_lat_behav,2,3,4,0,2,20,10.143381,3,4.50E-05,0.012992,5,3,23.110997,42.923701,0
S130,VGC_lat_behav,2,3,4,0,2,20,10.143381,4,0.006687,0.126397,5,3,23.110997,42.923701,0
S130,VGC_lat_behav,2,3,4,0,2,20,10.143381,5,1,0.860941,5,6,23.110997,42.923701,0
S130,VGC_lat_behav,2,3,4,0,2,20,10.143381,6,4.50E-05,0.010074,5,8,23.110997,42.923701,0
S130,VGC_lat_behav,2,4,19,1,2,16,7.919139,1,4.50E-05,0.013574,5,3,16.211269,33.625899,0
S130,VGC_lat_behav,2,4,19,1,2,16,7.919139,2,0.776986,0.04533,5,2,16.211269,33.625899,0
S130,VGC_lat_behav,2,4,19,1,2,16,7.919139,3,4.50E-05,0.011582,5,3,16.211269,33.625899,0
S130,VGC_lat_behav,2,4,19,1,2,16,7.919139,4,1,0.478518,5,1,16.211269,33.625899,0
S130,VGC_lat_behav,2,4,19,1,2,16,7.919139,5,4.50E-05,0.009527,5,3,16.211269,33.625899,0
S130,VGC_lat_behav,2,4,19,1,2,16,7.919139,6,1,0.513699,5,7,16.211269,33.625899,0
S130,VGC_lat_behav,2,5,9,0,2,19,6.525076,1,1,0.257614,5,2,13.127305,29.46037,0
S130,VGC_lat_behav,2,5,9,0,2,19,6.525076,2,4.50E-05,0.009587,5,2,13.127305,29.46037,0
S130,VGC_lat_behav,2,5,9,0,2,19,6.525076,3,4.50E-05,0.010814,5,2,13.127305,29.46037,0
S130,VGC_lat_behav,2,5,9,0,2,19,6.525076,4,1,0.217455,5,4,13.127305,29.46037,0
S130,VGC_lat_behav,2,5,9,0,2,19,6.525076,5,4.50E-05,0.008476,5,7,13.127305,29.46037,0
S130,VGC_lat_behav,2,5,9,0,2,19,6.525076,6,1,0.616707,5,8,13.127305,29.46037,0
S130,VGC_lat_behav,2,6,15,0,2,19,9.682211,1,1,0.206502,5,3,24.783544,44.051516,0
S130,VGC_lat_behav,2,6,15,0,2,19,9.682211,2,4.50E-05,0.009241,5,1,24.783544,44.051516,0
S130,VGC_lat_behav,2,6,15,0,2,19,9.682211,3,4.50E-05,0.011435,5,6,24.783544,44.051516,0
S130,VGC_lat_behav,2,6,15,0,2,19,9.682211,4,0.924007,0.5731,5,7,24.783544,44.051516,0
S130,VGC_lat_behav,2,6,15,0,2,19,9.682211,5,4.50E-05,0.00984,5,3,24.783544,44.051516,0
S130,VGC_lat_behav,2,6,15,0,2,19,9.682211,6,1,0.336414,5,4,24.783544,44.051516,0
S130,VGC_lat_behav,2,7,22,0,2,17,9.070888,1,1,0.276225,5,3,11.270556,30.224492,0
S130,VGC_lat_behav,2,7,22,0,2,17,9.070888,2,4.50E-05,0.009518,5,7,11.270556,30.224492,0
S130,VGC_lat_behav,2,7,22,0,2,17,9.070888,3,4.50E-05,0.00832,5,5,11.270556,30.224492,0
S130,VGC_lat_behav,2,7,22,0,2,17,9.070888,4,1,0.340855,5,2,11.270556,30.224492,0
S130,VGC_lat_behav,2,7,22,0,2,17,9.070888,5,4.50E-05,0.008786,5,1,11.270556,30.224492,0
S130,VGC_lat_behav,2,7,22,0,2,17,9.070888,6,1,0.794728,5,7,11.270556,30.224492,0
S130,VGC_lat_behav,2,8,7,0,1,17,6.732914,1,1,0.659569,5,6,11.972848,28.221646,0
S130,VGC_lat_behav,2,8,7,0,1,17,6.732914,2,0.499625,0.203611,5,8,11.972848,28.221646,0
S130,VGC_lat_behav,2,8,7,0,1,17,6.732914,3,1,0.282635,5,3,11.972848,28.221646,0
S130,VGC_lat_behav,2,8,7,0,1,17,6.732914,4,4.50E-05,0.008266,5,2,11.972848,28.221646,0
S130,VGC_lat_behav,2,8,7,0,1,17,6.732914,5,4.50E-05,0.009985,5,6,11.972848,28.221646,0
S130,VGC_lat_behav,2,8,7,0,1,17,6.732914,6,4.50E-05,0.009721,5,2,11.972848,28.221646,0
S130,VGC_lat_behav,2,9,20,0,1,30,13.056421,1,4.50E-05,0.009304,5,3,16.492134,39.192148,0
S130,VGC_lat_behav,2,9,20,0,1,30,13.056421,2,4.50E-05,0.009213,5,3,16.492134,39.192148,0
S130,VGC_lat_behav,2,9,20,0,1,30,13.056421,3,1,0.536468,5,8,16.492134,39.192148,0
S130,VGC_lat_behav,2,9,20,0,1,30,13.056421,4,4.50E-05,0.009803,5,3,16.492134,39.192148,0
S130,VGC_lat_behav,2,9,20,0,1,30,13.056421,5,1,0.274407,5,7,16.492134,39.192148,0
S130,VGC_lat_behav,2,9,20,0,1,30,13.056421,6,1,0.354378,5,3,16.492134,39.192148,0
S130,VGC_lat_behav,2,10,4,1,2,20,6.334622,1,1,0.445887,5,3,16.218415,32.011268,0
S130,VGC_lat_behav,2,10,4,1,2,20,6.334622,2,4.50E-05,0.009504,5,1,16.218415,32.011268,0
S130,VGC_lat_behav,2,10,4,1,2,20,6.334622,3,4.50E-05,0.009802,5,4,16.218415,32.011268,0
S130,VGC_lat_behav,2,10,4,1,2,20,6.334622,4,1,0.387122,5,4,16.218415,32.011268,0
S130,VGC_lat_behav,2,10,4,1,2,20,6.334622,5,0.999954,0.154899,5,1,16.218415,32.011268,0
S130,VGC_lat_behav,2,10,4,1,2,20,6.334622,6,4.50E-05,0.009106,5,1,16.218415,32.011268,0
S130,VGC_lat_behav,2,11,7,0,2,15,4.985458,1,1,0.659569,5,6,17.817122,32.655792,0
S130,VGC_lat_behav,2,11,7,0,2,15,4.985458,2,0.499625,0.203611,5,4,17.817122,32.655792,0
